source_attribute,target_attribute,similarity
ef_groups2_core,read_group_name,-0.005730722528274062
as,state,-0.005733284370974735
max_loop_bl_6,fragment_maximum_length,-0.005737654073287399
v3furo,state,-0.005739979765085095
dosefurov18,prescribed_dose,-0.005752349458655926
patcomp18,state,-0.005758206486707132
v12furo,state,-0.00576235339369488
diuadj6,state,-0.005762969571500848
v1tora,state,-0.0057642929878722856
dosedigoxinv12,treatment_dose,-0.0057689971867081885
relpossall,state,-0.005770316960649246
valvhd,test_value_range,-0.005772885481138949
v18nitrat,state,-0.005773716562337342
dosefurov6,prescribed_dose,-0.005775241526523146
deathep_90_lim,cause_of_death_source,-0.005781579355384526
patcompliantwo1,test_value,-0.005781616386760057
nonadh_reasonhf,reason_treatment_not_given,-0.005781848288160924
charlson03,state,-0.005783230590490173
daysicu18_rhythm,use_per_day,-0.0057874673440939635
dosedigoxinv3,treatment_dose,-0.005790568873562621
apikal,state,-0.005796057409073707
diuadj3,state,-0.005797310405124463
tdiesept,test_value,-0.005797733534120285
lengthd4ch_18,sequence_length_distribution,-0.005799209932567687
tnnt2di,type,-0.005803894705108229
v3,test_value_range,-0.005804180635893067
patcompliant,test_value,-0.00580532678731934
mis_6,state,-0.005810837177412706
rv_area_shortening_12,fragment_minimum_length,-0.005813298246206197
v6ace,state,-0.005814380655100817
v6atii,state,-0.005817896814561077
lengthd2ch_12,sequence_length_distribution,-0.0058190812115063405
v12spiro,state,-0.005821652767354694
rv_area_shortening_18,fragment_minimum_length,-0.005824495684266364
aantalsves_a,state,-0.005830156628148775
v12tora,state,-0.005834736377280025
atiiadj12,state,-0.005836153282697885
v3tora,state,-0.005836469567069224
hrstanding,test_value,-0.005846795250125087
bb_max_bl_1,fragment_maximum_length,-0.005855397456539431
ras_max_bl_1,longest_dimension,-0.005866536008641787
v18_available,state,-0.005866817689924516
patcomp12,state,-0.0058709075321696415
v3spiro,state,-0.005872135638279466
fulim,test_value_range,-0.005878636769436221
hr6,test_value,-0.005880629178854137
tdialat,test_value,-0.005880740880052461
lvesd_diff12,inpc_grade,-0.005880819192305633
fu18,test_value,-0.005885874885673216
v1furo,state,-0.005887801731344291
reabl,state,-0.00588845615466925
v6bb,state,-0.0058900400048128645
dosedigoxinv18,treatment_dose,-0.005894554190197273
datum_18,year_of_birth,-0.005903441720324725
patcomp3,state,-0.0059082800820129625
patadherentwo1,test_value,-0.005913279924781385
v1_possible,state,-0.005914312553794144
d_minn_12_18,fragment_minimum_length,-0.005920655846301094
diuadj12,state,-0.005920882891128121
sample_nr_v12,sample_type_id,-0.005931229821694534
nonadh_total,amount,-0.0059341298033488265
v12nitrat,state,-0.005935112045407994
max_delta_bb_bl_6,longest_dimension,-0.005942645805577508
v3nitrat,state,-0.005944162877830821
diuadjbl,state,-0.005948498584126604
v18ace,state,-0.005980354673159259
v18bb,state,-0.005981348449581297
bnp6_groups,read_group_name,-0.00598499452239178
maxhyperkalemiaaeseverity,longest_dimension,-0.005991303211810119
sample#v1,sample_type_id,-0.005992582311945265
cv_comorb03,comorbidities,-0.005995354808536254
dayshosp18_syncope,days_to_risk_factor,-0.005999393656756059
max_delta_ras_bl_6,longest_dimension,-0.006002224432233129
datum,imaging_date,-0.0060074221803855365
qrsduur18_groups,read_groups,-0.006008729812891994
aaabddim,test_value_range,-0.006009040633617763
d_minn_bl_18,fragment_minimum_length,-0.006011356005196048
d_minn_bl_12,fragment_minimum_length,-0.00601281237027636
max_increase_bb_bl_6,fragment_maximum_length,-0.006020396517399465
fuhospitalisation_18_patients_centre,centers,-0.0060231307684714625
patcompliantwo1_02,state,-0.006023524150952514
doseatiiv6,treatment_dose,-0.006031328665113615
maxdiabetesaeseverity,longest_dimension,-0.0060361621702280125
max_delta_k_06,fragment_maximum_length,-0.006036482704101461
lvedd_diff12,inpc_grade,-0.006037894145873752
id_18,state,-0.006041621566296057
ras_mean_bl_1,average_base_quality,-0.006047383891157381
anterior,biospecimen_laterality,-0.006049698048592207
max_delta_ras_06,fragment_maximum_length,-0.006051042712474195
maxvtaeseverity,longest_dimension,-0.006058520622044547
patcomp6,state,-0.006058737346652163
v3_possible,state,-0.006059442156930713
v1ace,state,-0.006066955883733137
v12_available,test_value,-0.0060760103585863435
ex_intol01,state,-0.0060883442349251035
firstallae,sample_ordinal,-0.006089219025288059
max_increase_ras_bl_6,longest_dimension,-0.0060908587260308355
majorbleedings,state,-0.006103396578470881
maxcerebrovascaeseverity,longest_dimension,-0.006103793603382313
ras_min_1_3,shortest_dimension,-0.006104346038656628
v18atii,state,-0.006134822860718683
nonadh3,state,-0.006146167210137515
v1day,exposure_duration_hrs_per_day,-0.006150688073310953
noncvae_per_year,figo_staging_edition_year,-0.00615302347825633
lvedd_diff18,inpc_grade,-0.0061625660387804706
acctimepulm_18,legacy_updated_datetime,-0.006165826621042393
allae_per_year,year_of_birth,-0.006169174621633439
sample_nr_v18,sample_type_id,-0.006171868805971255
v12ace,state,-0.00617523137628382
ras_min_bl_1,shortest_dimension,-0.006177095086494973
nonadh12,state,-0.00618050258011556
maxdepressionaeseverity,longest_dimension,-0.006183179766444936
maxtraumafallaeseverity,longest_dimension,-0.006183643569246669
maxcvaeseverity,longest_dimension,-0.006190539904099665
max_ras_bl_6,longest_dimension,-0.006199695759931785
sample_nr_bl,sample_type_id,-0.006201130270429816
days_iculim_hf,days_to_risk_factor,-0.0062078141301773054
dosefurov12,prescribed_dose,-0.006210474925569971
maxsvtaeseverity,longest_dimension,-0.006214423927173733
dayshosp18_paodulcer,days_to_risk_factor,-0.006217917017908252
patcomp1,state,-0.006220164397452776
max_bb_bl_6,fragment_maximum_length,-0.00623405237742038
maxulcerdiseaseaeseverity,longest_dimension,-0.0062459097024510765
atiiadj3,state,-0.006246005619784419
v3ace,state,-0.0062509896786878604
sample#v3,sample_type_id,-0.006258250863650597
dosedigoxinbl,treatment_dose,-0.00626328045293379
cv_comorb02,comorbidities,-0.006266717693069147
dayshosp18_noncv,days_to_risk_factor,-0.006268480629373117
v3bb,state,-0.006276985097238928
max_statin,longest_dimension,-0.006278463923973251
atiiadj6,state,-0.006279369674994436
dayshosp18_cad,days_to_risk_factor,-0.006283696275214269
aantalves,state,-0.006284960805627895
v12bb,state,-0.0062958328532407735
maxgoutaeseverity,longest_dimension,-0.006297663174506776
v12atii,state,-0.006297865936464602
max_increase_loop_bl_6,longest_dimension,-0.0063102495926852225
doseatiiv3,treatment_dose,-0.0063170682223567766
maxnoncvaeseverity,longest_dimension,-0.006318473593411767
patnoncompmiss,state,-0.0063316780106113715
daysicu18_syncope,days_to_risk_factor,-0.006336404671101285
other_ex,state,-0.006340731271321118
patnoncompmisswo1,state,-0.00634078894313547
dayshosp18_rhythm,exposure_duration_hrs_per_day,-0.00634395421513578
doseatiiv12,treatment_dose,-0.006354398277178996
acctimepulm_12,legacy_updated_datetime,-0.00635663837186276
patnonadherwo1,state,-0.006358545184166744
other01,state,-0.006359202035778623
maxrheumaaeseverity,longest_dimension,-0.0063602049182766105
otherhd,state,-0.0063618931847577885
dayshosp18_nonhf,days_to_risk_factor,-0.0063629986623781505
id_12,id,-0.00636334833569464
d_minnbl_12,fragment_minimum_length,-0.006367676757129663
max_bb_bl_6_50,fragment_maximum_length,-0.006370634410598307
maxhypertensionaeseverity,longest_dimension,-0.006374386720961543
atiiadjbl,state,-0.006407310042095568
nonadh6,state,-0.0064084956531842915
doseatiiv18,treatment_dose,-0.006429375278266505
dayshosp18_gi,days_to_risk_factor,-0.006433613246013755
d_minnbl_18,fragment_minimum_length,-0.006435380431819835
maxcadaeseverity,longest_dimension,-0.006439894617204243
maxhfaeseverity,longest_dimension,-0.00645177865339106
daysicu18_nonhf,days_to_risk_factor,-0.00646055023281808
dayshosp,days_to_risk_factor,-0.0064607657432822355
v1atii,state,-0.0064669190223376905
daysicu18_noncardiac,days_to_risk_factor,-0.006474975471266749
elderlyhome,age_at_diagnosis,-0.006476542930473653
atiiadj1,state,-0.00648278727028861
acctimepulm,legacy_updated_datetime,-0.006482839478457392
cadae_per_year,figo_staging_edition_year,-0.006489741884027688
v1bb,state,-0.006492495561395046
ritme,rin,-0.006497515437530558
maxdementiaaeseverity,longest_dimension,-0.006507498125058962
maxallaeseverity,longest_dimension,-0.006511861149582596
maxanemiaaeseverity,longest_dimension,-0.006514052678527958
daysicu18_cad,days_to_risk_factor,-0.006522624531355802
dayshosp18_hf,days_to_risk_factor,-0.006531411894647801
deathlim_cardiac,cause_of_death_source,-0.006534649408183982
id_3,id,-0.006539331145365875
v6day,exposure_duration_hrs_per_day,-0.006545614337771554
patadherentwo1_02,state,-0.006557851689705242
v3atii,state,-0.006560885227140137
nonadh1,state,-0.006564392280524447
daysicu18_noncv,days_to_risk_factor,-0.00657297506064343
daysicu18_paodulcer,days_to_risk_factor,-0.006579916318804448
deathlim,cause_of_death_source,-0.006581979755614776
noncvaes,state,-0.0065848311715306675
daysicu18_gi,days_to_risk_factor,-0.006586062920070872
hr_68_80,legacy_updated_datetime,-0.006589528085505811
death18_cardiac,cause_of_death_source,-0.006596942252544511
daysicu18_hf,days_to_risk_factor,-0.006608358236427485
chronischvenöseinsuffizienz,updated_datetime,-0.006614366425339466
daysicu_18,days_to_risk_factor,-0.006620712146133335
a2activity,test_value,-0.006621013860783154
lastfu,imaging_date,-0.006626377339517857
doseatiibl,prescribed_dose,-0.006626788327079078
dosespirov1,treatment_dose,-0.006640441370287166
glp2_v3_4groups,read_groups,-0.006647246644380659
qrsduur12_groups,read_groups,-0.006658167257731939
dosespirov12,treatment_dose,-0.006666621945715889
dayshosp18_noncardiac,days_to_risk_factor,-0.006684590661852669
mean_ras_bl_6,average_base_quality,-0.006684862629987716
dayshosp18_cv,days_to_risk_factor,-0.006692549372233195
bb_min_bl_1,fragment_minimum_length,-0.00669660764674836
timeqlvot_18,legacy_updated_datetime,-0.006702826489550656
dosespirov18,treatment_dose,-0.006718324423746267
datemimonth,imaging_date,-0.006725267503122473
patcompliant02,state,-0.006726657090312483
glp2_v3_2groups,read_groups,-0.006731780168642098
dosespirov3,treatment_dose,-0.006732116486380528
patnonadher,state,-0.006745107214331167
dosespirov6,treatment_dose,-0.006746246687968409
gal3_select,selected_normal_wxs,-0.006747899744289246
dayshosp_18,days_to_risk_factor,-0.006754773617488231
timediscovery,legacy_updated_datetime,-0.0067569014039019415
icdyear,year_of_diagnosis,-0.006761096269556361
glp2_v3_6groups,read_groups,-0.006762669799480565
daysicu18_cv,days_to_risk_factor,-0.006764376278113644
ferritin_v3,fev1_fvc_post_bronch_percent,-0.006766150141708754
ferritin_v12,fev1_fvc_post_bronch_percent,-0.006775550647448071
death90,cause_of_death_source,-0.006778243010570698
glp2_bl_3groups,read_groups,-0.006785563688562975
minnm18,fragment_minimum_length,-0.006791999255972888
glp2_v3_3groups,read_groups,-0.006807349671738103
days_iculim,days_to_risk_factor,-0.0068110728426582995
glp2_v3_5groups,read_groups,-0.006858824497869725
gc18,per_sequence_gc_content,-0.006865109511490593
lv_mass_index_bl,current_weight,-0.006898298730042365
deathlim_ep,cause_of_death_source,-0.006902313295392969
cv_comorb,comorbidities,-0.006917185338634931
date_first_hosp_cv,index_date,-0.006933102152324253
death30,cause_of_death_source,-0.0069376327286453715
daysicu,days_to_risk_factor,-0.006951415078131953
ortho_min,fragment_minimum_length,-0.006966674433137666
gc12,per_sequence_gc_content,-0.006982999806101289
minnm12,fragment_minimum_length,-0.006984634650270226
death18,cause_of_death_source,-0.006999730095908835
patadherent02,state,-0.007001013445546091
costs_total_wo_resid_perday,exposure_duration_hrs_per_day,-0.007033348514173729
ferritin_v18,fev1_fvc_post_bronch_percent,-0.007034834018697081
days_hosp,days_to_risk_factor,-0.007049194300470639
noncv_deathlim,cause_of_death_source,-0.007063121133028964
death90_3,cause_of_death_source,-0.0070645884254004155
deathlim_cv,cause_of_death_source,-0.00706827760030373
cv_noncardiac_comorb,comorbidity_method_of_diagnosis,-0.007093221570618409
ferritin_v1,fev1_ref_pre_bronch_percent,-0.007117732091717854
death90_1,cause_of_death_source,-0.007137619154521489
gc3,per_sequence_gc_content,-0.007138626893593317
death90_6,cause_of_death_source,-0.007143493180581135
dayshosp18_renal,pediatric_kidney_staging,-0.00716375480664219
ferritin_v6,fev1_ref_pre_bronch_percent,-0.007176936762187784
death,cause_of_death_source,-0.0071914834149824575
death_cardiac,cause_of_death_source,-0.007224832900470954
other_surg_min,fragment_minimum_length,-0.007231933818496966
fu_elderlyhome,age_at_diagnosis,-0.007283011619717156
ferritin_bl,fev1_ref_pre_bronch_percent,-0.007287533089962324
timeqlvot_12,legacy_updated_datetime,-0.007292535968089396
date_first_hosp_card,imaging_date,-0.007312985786386756
perc_ferritin_bl_12,fev1_ref_pre_bronch_percent,-0.0073291102186077445
noncv_comorb02,comorbidities,-0.007364821213126008
datedis,imaging_date,-0.0073769116537010316
date_first_hosp,imaging_date,-0.007384214726613139
death18_ep,cause_of_death_source,-0.007387011506073328
death_1y,cause_of_death_source,-0.0073964016915932344
visc_min,fragment_minimum_length,-0.007397132605956175
ferritin_delta_bl_v6,fev1_ref_pre_bronch_percent,-0.007400096937213849
id_bl,test_value,-0.007404791422902073
delta_ferritin_bl_18,fev1_ref_pre_bronch_percent,-0.0074167379874770815
timeqpulm_18,legacy_updated_datetime,-0.007458220412932619
daterecording_18,imaging_date,-0.007485085158201072
death_cv90,cause_of_death_source,-0.007485228427129356
daysicu18_renal,pediatric_kidney_staging,-0.0074995887089029135
stefano_help_var,selected_normal_wxs,-0.007502975562084679
date_first_hospep,imaging_date,-0.007511577161427294
death_ep,cause_of_death_source,-0.007513293960279783
noncv_death,cause_of_death_source,-0.0075273197455301005
ferritin_v12_30_100_300,fev1_ref_pre_bronch_percent,-0.0075312481066950425
lv_mass_bl,current_weight,-0.007534126233767054
ferritin_v1_30_100_300,fev1_ref_pre_bronch_percent,-0.007538435228906716
pr_death,cause_of_death_source,-0.007550374508620965
ferritin_v18_30_100_300,fev1_ref_pre_bronch_percent,-0.0075597513385628114
ferritin_v3_30_100_300,fev1_ref_pre_bronch_percent,-0.007569867581871818
death18_cv,cause_of_death_source,-0.007582100077231666
excentr_bl,source_center,-0.007583293580252879
death_cv30,cause_of_death_source,-0.007592358375325497
date,imaging_date,-0.0076152030915977754
death_2yr,cause_of_death_source,-0.007619890899496968
deathcause,cause_of_death_source,-0.007622362895581598
death_hfhosp_afterv1,cause_of_death_source,-0.0076450522014909926
death_5yr,cause_of_death_source,-0.007645234323009998
death_hosp_afterv3,cause_of_death_source,-0.007647356645778138
death_3yr,cause_of_death_source,-0.007648695238942826
death_hfhosp_afterv6,cause_of_death_source,-0.007649227033778321
death_hfhosp_afterv3,cause_of_death_source,-0.007649706013373305
ferritin_v6_30_100_300,fev1_ref_pre_bronch_percent,-0.007680435377275047
death_hosp_afterv1,cause_of_death_source,-0.0076866445069296635
timeqpulm_12,legacy_updated_datetime,-0.007688071732566934
ferritin_bl_30_100_300,fev1_ref_pre_bronch_percent,-0.00769955692262713
renalsae,pediatric_kidney_staging,-0.007730323317904403
death_4yr,cause_of_death_source,-0.007751932036134367
timeqlvot,legacy_updated_datetime,-0.007757262125923918
death_cv,cause_of_death_source,-0.007784011527563667
dateofstudyentry,imaging_date,-0.007808897218992263
death_hfhosp_afterv18,cause_of_death_source,-0.007823443871786937
death_hfhosp_afterv12,cause_of_death_source,-0.007848316814709202
minnmbl,fragment_minimum_length,-0.007863894882373174
timeqti_12,legacy_updated_datetime,-0.007869654778947579
daterecording,imaging_date,-0.007885464748012418
death_hosp_afterv18,cause_of_death_source,-0.007886857370561077
death_hosp_afterv12,cause_of_death_source,-0.007889701501616208
timeqpulm,legacy_updated_datetime,-0.007891950095304192
timeqti_18,legacy_updated_datetime,-0.007892141929970876
renalfailureae_per_year,pediatric_kidney_staging,-0.007896985755304684
dateofdeath,imaging_date,-0.00791973091181324
deatheventid,cause_of_death_source,-0.007967177817016197
timeqti,legacy_updated_datetime,-0.00798531651323738
all_cause_death_hospitalisation,cause_of_death,-0.008045570203656783
timeti,legacy_updated_datetime,-0.008069899817380682
renalfailureae_py03,pediatric_kidney_staging,-0.008073181040081425
dcmyear,year_of_diagnosis,-0.008074810420604792
select_ef_all,selected_normal_wxs,-0.008085227164420157
noncv_comorb,comorbidities,-0.00809305414023527
